epoch,accuracy,loss,val_accuracy,val_loss
62,0.4615384638309479,1.0447462797164917,0.5087719559669495,1.0425254106521606
63,0.39230769872665405,1.047302484512329,0.5964912176132202,1.0438364744186401
64,0.5846154093742371,1.038327932357788,0.8070175647735596,1.0424975156784058
65,0.7615384459495544,1.0441142320632935,0.8070175647735596,1.0496028661727905
66,0.7769230604171753,1.0423188209533691,0.8245614171028137,1.0523080825805664
67,0.7692307829856873,1.0436792373657227,0.7719298005104065,1.055177092552185
68,0.7692307829856873,1.044423222541809,0.7719298005104065,1.0458321571350098
69,0.7153846025466919,1.0394796133041382,0.7719298005104065,1.0399812459945679
70,0.6538461446762085,1.0402027368545532,0.7719298005104065,1.036112904548645
71,0.6461538672447205,1.0397157669067383,0.5964912176132202,1.0378965139389038
72,0.6615384817123413,1.0377024412155151,0.6491228342056274,1.0409491062164307
73,0.7538461685180664,1.0357033014297485,0.859649121761322,1.046972393989563
74,0.8384615182876587,1.0387343168258667,0.859649121761322,1.0459836721420288
75,0.8461538553237915,1.0390300750732422,0.5614035129547119,1.0376266241073608
76,0.807692289352417,1.0343513488769531,0.4736842215061188,1.0354167222976685
77,0.7461538314819336,1.0400432348251343,0.4736842215061188,1.035658359527588
78,0.5846154093742371,1.0361913442611694,0.5614035129547119,1.0351855754852295
79,0.7153846025466919,1.0352312326431274,0.5789473652839661,1.0355849266052246
80,0.692307710647583,1.0365352630615234,0.6842105388641357,1.0330817699432373
81,0.7384615540504456,1.0361592769622803,0.7894737124443054,1.0295716524124146
82,0.6384615302085876,1.0354048013687134,0.8421052694320679,1.027796983718872
83,0.7230769395828247,1.0303419828414917,0.8947368264198303,1.0250273942947388
84,0.692307710647583,1.0386682748794556,0.859649121761322,1.0222378969192505
85,0.7307692170143127,1.0383491516113281,0.7368420958518982,1.0243141651153564
86,0.8538461327552795,1.0346633195877075,0.5964912176132202,1.0252124071121216
87,0.8307692408561707,1.0341949462890625,0.4736842215061188,1.025374174118042
88,0.5461538434028625,1.0312542915344238,0.45614033937454224,1.040269136428833
89,0.4076923131942749,1.0410375595092773,0.45614033937454224,1.042937159538269
90,0.4000000059604645,1.0339583158493042,0.45614033937454224,1.0456150770187378
91,0.3769230842590332,1.0340540409088135,0.45614033937454224,1.0399155616760254
92,0.3769230842590332,1.0335772037506104,0.5087719559669495,1.0237888097763062
93,0.4769230782985687,1.0300213098526,0.6315789222717285,1.0229064226150513
94,0.5615384578704834,1.0298405885696411,0.4736842215061188,1.0391358137130737
95,0.5153846144676208,1.0356966257095337,0.5789473652839661,1.03997802734375
96,0.5615384578704834,1.0288276672363281,0.6842105388641357,1.0455526113510132
97,0.6384615302085876,1.0286948680877686,0.2982456088066101,1.058763027191162
98,0.7769230604171753,1.0274882316589355,0.24561403691768646,1.0647298097610474
99,0.8153846263885498,1.0271106958389282,0.4385964870452881,1.0552116632461548
100,0.5923076868057251,1.030160903930664,0.35087719559669495,1.0556273460388184
101,0.5692307949066162,1.0314298868179321,0.35087719559669495,1.0538740158081055
102,0.4923076927661896,1.0354948043823242,0.7719298005104065,1.0442878007888794
103,0.42307692766189575,1.029884696006775,0.3333333432674408,1.050112009048462
104,0.5461538434028625,1.0289057493209839,0.22807016968727112,1.106392502784729
105,0.699999988079071,1.0313774347305298,0.21052631735801697,1.189241647720337
106,0.6769230961799622,1.027513027191162,0.21052631735801697,1.3319180011749268
107,0.6384615302085876,1.0265899896621704,0.21052631735801697,1.276732087135315
108,0.607692301273346,1.033126711845398,0.21052631735801697,1.238249659538269
109,0.6769230961799622,1.0345194339752197,0.21052631735801697,1.2864521741867065
110,0.7615384459495544,1.0320632457733154,0.21052631735801697,1.3645496368408203
111,0.8769230842590332,1.0277957916259766,0.21052631735801697,1.3606406450271606
112,0.8692307472229004,1.0295346975326538,0.21052631735801697,1.350522518157959
113,0.9230769276618958,1.0305736064910889,0.21052631735801697,1.285460114479065
114,0.7615384459495544,1.033957600593567,0.21052631735801697,1.2296282052993774
115,0.8153846263885498,1.0280448198318481,0.21052631735801697,1.2038061618804932
116,0.7615384459495544,1.0241117477416992,0.21052631735801697,1.2696946859359741
117,0.7461538314819336,1.0285658836364746,0.21052631735801697,1.3044211864471436
118,0.6461538672447205,1.0367799997329712,0.21052631735801697,1.2727270126342773
119,0.6230769157409668,1.029455304145813,0.21052631735801697,1.2699432373046875
120,0.800000011920929,1.0285117626190186,0.21052631735801697,1.2437468767166138
121,0.8846153616905212,1.0328080654144287,0.21052631735801697,1.1844089031219482
122,0.892307698726654,1.032175064086914,0.21052631735801697,1.1910871267318726
123,0.8692307472229004,1.030947208404541,0.21052631735801697,1.204996109008789
124,0.8538461327552795,1.0205343961715698,0.21052631735801697,1.1870533227920532
125,0.7538461685180664,1.02433443069458,0.21052631735801697,1.1399983167648315
126,0.6384615302085876,1.0258995294570923,0.22807016968727112,1.0843284130096436
127,0.7230769395828247,1.0293755531311035,0.2631579041481018,1.0515145063400269
128,0.607692301273346,1.0311455726623535,0.22807016968727112,1.0683341026306152
129,0.692307710647583,1.030314326286316,0.21052631735801697,1.1216580867767334
130,0.5307692289352417,1.0287388563156128,0.21052631735801697,1.1219505071640015
131,0.5692307949066162,1.03607177734375,0.2631579041481018,1.0700938701629639
132,0.5461538434028625,1.0268409252166748,0.42105263471603394,1.068223237991333
133,0.6307692527770996,1.0327800512313843,0.35087719559669495,1.0670593976974487
134,0.6692307591438293,1.032709002494812,0.35087719559669495,1.0728154182434082
135,0.6384615302085876,1.0274109840393066,0.35087719559669495,1.1002947092056274
136,0.692307710647583,1.0297574996948242,0.35087719559669495,1.154021978378296
137,0.6153846383094788,1.029547095298767,0.35087719559669495,1.200607180595398
138,0.7384615540504456,1.0271111726760864,0.3684210479259491,1.1353981494903564
139,0.6307692527770996,1.0263714790344238,0.5438596606254578,1.101198673248291
140,0.5461538434028625,1.0257481336593628,0.2631579041481018,1.074975848197937
141,0.4000000059604645,1.0274204015731812,0.21052631735801697,1.1574312448501587
142,0.4000000059604645,1.0254980325698853,0.21052631735801697,1.2812130451202393
143,0.4000000059604645,1.0295988321304321,0.21052631735801697,1.3022140264511108
144,0.42307692766189575,1.0254299640655518,0.21052631735801697,1.4789607524871826
145,0.5,1.0239964723587036,0.21052631735801697,1.6301567554473877
146,0.6230769157409668,1.026019811630249,0.21052631735801697,1.6173441410064697
147,0.5769230723381042,1.026218295097351,0.21052631735801697,1.5548274517059326
148,0.6846153736114502,1.0264317989349365,0.21052631735801697,1.557864785194397
149,0.692307710647583,1.0288395881652832,0.21052631735801697,1.5772582292556763
150,0.7461538314819336,1.0181704759597778,0.21052631735801697,1.5416226387023926
151,0.8461538553237915,1.023608684539795,0.21052631735801697,1.3227999210357666
152,0.8692307472229004,1.0295988321304321,0.21052631735801697,1.2543482780456543
153,0.807692289352417,1.0287939310073853,0.21052631735801697,1.2078919410705566
154,0.6307692527770996,1.0301430225372314,0.4912280738353729,1.1161445379257202
155,0.5923076868057251,1.0280306339263916,0.35087719559669495,1.0783021450042725
156,0.5923076868057251,1.023425817489624,0.35087719559669495,1.034598469734192
157,0.5923076868057251,1.0243414640426636,0.35087719559669495,1.085860013961792
158,0.5769230723381042,1.0247151851654053,0.3684210479259491,1.0730777978897095
159,0.6769230961799622,1.023922085762024,0.6315789222717285,1.0358966588974
160,0.7538461685180664,1.0287843942642212,0.6491228342056274,1.0218400955200195
161,0.5615384578704834,1.0228602886199951,0.6315789222717285,1.022506833076477
162,0.6461538672447205,1.025015950202942,0.42105263471603394,1.0583432912826538
163,0.7461538314819336,1.0250797271728516,0.4912280738353729,1.1738353967666626
164,0.892307698726654,1.0227266550064087,0.21052631735801697,1.3385566473007202
165,0.7615384459495544,1.0249797105789185,0.21052631735801697,1.36847984790802
166,0.7538461685180664,1.029541015625,0.4912280738353729,1.1604269742965698
167,0.6384615302085876,1.0259220600128174,0.5789473652839661,1.0404218435287476
168,0.6307692527770996,1.0216701030731201,0.35087719559669495,1.064602255821228
169,0.5846154093742371,1.0282752513885498,0.35087719559669495,1.0344687700271606
170,0.5307692289352417,1.0232486724853516,0.4385964870452881,1.0074553489685059
171,0.5461538434028625,1.0308489799499512,0.4385964870452881,1.2672282457351685
172,0.5076923370361328,1.0188572406768799,0.4385964870452881,1.23274564743042
173,0.5,1.0274596214294434,0.4385964870452881,1.1411164999008179
174,0.4923076927661896,1.0275686979293823,0.4385964870452881,0.9959604144096375
175,0.6461538672447205,1.0276305675506592,0.4385964870452881,0.9731079936027527
176,0.5153846144676208,1.027061104774475,0.4385964870452881,0.9728530645370483
177,0.5461538434028625,0.9991828203201294,0.35087719559669495,1.129368782043457
178,0.4692307710647583,1.0244510173797607,0.35087719559669495,1.3311980962753296
179,0.5692307949066162,1.0236093997955322,0.35087719559669495,1.424713373184204
180,0.5615384578704834,1.0271337032318115,0.35087719559669495,1.42452871799469
181,0.6461538672447205,1.0279631614685059,0.35087719559669495,1.4173849821090698
182,0.6461538672447205,1.019997239112854,0.35087719559669495,1.4471663236618042
183,0.5230769515037537,1.0197149515151978,0.35087719559669495,1.4639387130737305
184,0.6461538672447205,1.0177513360977173,0.35087719559669495,1.4724427461624146
185,0.807692289352417,1.0306556224822998,0.35087719559669495,1.3820267915725708
186,0.6461538672447205,1.0246492624282837,0.35087719559669495,1.3210630416870117
187,0.6692307591438293,1.0209940671920776,0.35087719559669495,1.2831318378448486
188,0.6769230961799622,1.0327329635620117,0.38596490025520325,1.0183191299438477
189,0.6307692527770996,1.02560293674469,0.45614033937454224,0.9849955439567566
190,0.4307692348957062,1.0280437469482422,0.35087719559669495,1.0487449169158936
191,0.5307692289352417,1.0230950117111206,0.35087719559669495,1.149044156074524
192,0.5615384578704834,1.0269368886947632,0.35087719559669495,1.2178127765655518
193,0.4307692348957062,1.0358672142028809,0.35087719559669495,1.1398202180862427
194,0.5461538434028625,1.0287692546844482,0.3684210479259491,1.0159168243408203
195,0.4923076927661896,1.0294629335403442,0.5789473652839661,1.0173511505126953
196,0.4923076927661896,1.0240261554718018,0.35087719559669495,1.061182975769043
197,0.607692301273346,1.0186196565628052,0.35087719559669495,1.147132158279419
198,0.5692307949066162,1.0298856496810913,0.35087719559669495,1.250363826751709
199,0.5076923370361328,1.021775722503662,0.35087719559669495,1.2123814821243286
200,0.5692307949066162,1.0241198539733887,0.35087719559669495,1.0341511964797974
201,0.38461539149284363,1.0184983015060425,0.35087719559669495,1.0340527296066284
202,0.36153846979141235,1.0186095237731934,0.35087719559669495,1.2239203453063965
203,0.4384615421295166,1.0207065343856812,0.35087719559669495,1.1924777030944824
204,0.6000000238418579,1.0168482065200806,0.35087719559669495,1.1497199535369873
205,0.5846154093742371,1.019439697265625,0.2982456088066101,1.2092684507369995
206,0.6615384817123413,1.0175296068191528,0.21052631735801697,1.3032660484313965
207,0.5461538434028625,1.01431143283844,0.21052631735801697,1.2455939054489136
208,0.4384615421295166,1.026681900024414,0.42105263471603394,1.109210729598999
209,0.4384615421295166,1.0217269659042358,0.5614035129547119,1.1200240850448608
210,0.5384615659713745,1.0269659757614136,0.21052631735801697,1.1640011072158813
211,0.6615384817123413,1.0134700536727905,0.21052631735801697,1.2194561958312988
212,0.6461538672447205,1.0299044847488403,0.21052631735801697,1.2929089069366455
213,0.5615384578704834,1.021490454673767,0.21052631735801697,1.532292127609253
214,0.5846154093742371,1.0219357013702393,0.21052631735801697,1.74648916721344
215,0.5923076868057251,1.0154097080230713,0.21052631735801697,2.0718328952789307
216,0.5769230723381042,1.0196418762207031,0.21052631735801697,2.0851023197174072
217,0.5307692289352417,1.0199499130249023,0.21052631735801697,1.9169303178787231
218,0.5230769515037537,1.0242443084716797,0.21052631735801697,1.696549415588379
219,0.5846154093742371,1.0180833339691162,0.21052631735801697,1.5582990646362305
220,0.5923076868057251,1.025638222694397,0.21052631735801697,1.22683584690094
221,0.5230769515037537,1.0203056335449219,0.21052631735801697,1.197631597518921
222,0.446153849363327,1.0319157838821411,0.21052631735801697,1.3281428813934326
223,0.5923076868057251,1.0272345542907715,0.21052631735801697,1.4214932918548584
224,0.5538461804389954,1.0251606702804565,0.21052631735801697,1.4357966184616089
225,0.7230769395828247,1.0225428342819214,0.21052631735801697,1.521177887916565
226,0.7230769395828247,1.005260705947876,0.21052631735801697,1.8254507780075073
227,0.8230769038200378,1.0230966806411743,0.21052631735801697,1.9472845792770386
228,0.7923076748847961,1.0242410898208618,0.21052631735801697,1.6724748611450195
229,0.7692307829856873,1.0041946172714233,0.21052631735801697,1.5987043380737305
230,0.6846153736114502,1.0156259536743164,0.21052631735801697,1.6531184911727905
231,0.48461538553237915,1.0276634693145752,0.21052631735801697,1.7470111846923828
232,0.5076923370361328,1.0160061120986938,0.21052631735801697,1.834680199623108
233,0.5615384578704834,1.019850492477417,0.21052631735801697,1.7152626514434814
234,0.5461538434028625,1.0162134170532227,0.21052631735801697,1.496246099472046
235,0.4153846204280853,1.025850534439087,0.21052631735801697,1.5408726930618286
236,0.6230769157409668,1.0289623737335205,0.21052631735801697,1.565150499343872
237,0.6384615302085876,1.0206201076507568,0.21052631735801697,1.6096348762512207
238,0.5461538434028625,1.008213996887207,0.21052631735801697,1.3853169679641724
239,0.4000000059604645,1.025293231010437,0.21052631735801697,1.3386001586914062
240,0.4692307710647583,1.0269557237625122,0.21052631735801697,1.55315101146698
241,0.6461538672447205,1.0174351930618286,0.21052631735801697,1.6842774152755737
242,0.6461538672447205,1.0203983783721924,0.21052631735801697,1.6557798385620117
243,0.5923076868057251,1.0287928581237793,0.21052631735801697,1.671871542930603
244,0.699999988079071,1.01571524143219,0.21052631735801697,1.6401311159133911
245,0.692307710647583,1.017140507698059,0.22807016968727112,1.5266705751419067
246,0.5230769515037537,1.0204429626464844,0.5614035129547119,1.5347870588302612
247,0.5769230723381042,1.0058798789978027,0.5263158082962036,1.4943547248840332
248,0.4384615421295166,1.022040843963623,0.35087719559669495,1.5044331550598145
249,0.4615384638309479,1.0203274488449097,0.35087719559669495,1.428592562675476
250,0.6230769157409668,1.0122159719467163,0.21052631735801697,1.3480219841003418
251,0.699999988079071,1.0190678834915161,0.21052631735801697,1.3749006986618042
252,0.5307692289352417,1.0131494998931885,0.21052631735801697,1.3124157190322876
253,0.6307692527770996,1.0165393352508545,0.4035087823867798,1.2242881059646606
254,0.4923076927661896,1.0182784795761108,0.35087719559669495,1.4718928337097168
255,0.5076923370361328,1.0190509557724,0.35087719559669495,1.588322401046753
256,0.42307692766189575,1.0415853261947632,0.35087719559669495,1.597328543663025
257,0.5769230723381042,1.0316442251205444,0.35087719559669495,1.2064634561538696
258,0.5076923370361328,1.0225738286972046,0.35087719559669495,1.2586272954940796
259,0.48461538553237915,1.03941011428833,0.35087719559669495,1.3972464799880981
260,0.5846154093742371,1.0151690244674683,0.35087719559669495,1.5440007448196411
261,0.4769230782985687,1.0228875875473022,0.21052631735801697,1.5370062589645386
262,0.6769230961799622,1.0248188972473145,0.21052631735801697,1.8905757665634155
263,0.4769230782985687,1.0171252489089966,0.21052631735801697,2.0315396785736084
264,0.45384615659713745,1.0181159973144531,0.21052631735801697,1.769761085510254
265,0.6769230961799622,1.017370343208313,0.35087719559669495,1.4252201318740845
266,0.5153846144676208,1.0253818035125732,0.4385964870452881,0.9964303374290466
267,0.5,1.023898720741272,0.4385964870452881,1.0495213270187378
268,0.4307692348957062,1.0191494226455688,0.35087719559669495,1.2821619510650635
269,0.4769230782985687,0.9995042085647583,0.35087719559669495,1.6067943572998047
270,0.5384615659713745,1.0184897184371948,0.21052631735801697,1.8110343217849731
271,0.7076923251152039,1.0243271589279175,0.21052631735801697,2.022765636444092
272,0.6615384817123413,1.0145457983016968,0.21052631735801697,1.9955517053604126
273,0.692307710647583,1.0210542678833008,0.21052631735801697,1.9223600625991821
274,0.6000000238418579,1.0235737562179565,0.21052631735801697,1.8494495153427124
275,0.7461538314819336,1.0156477689743042,0.22807016968727112,1.5637105703353882
276,0.4769230782985687,1.011799693107605,0.3684210479259491,1.322461724281311
